Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Version
NSRDB,20012,-,-,-,26.25,73.05,5.5,0,5.5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,unknown
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Pressure
2022,1,20,21,30,0,0,0,19,0.1,9820
2022,1,20,22,30,0,0,0,19,0.2,9820
2022,1,20,23,30,0,0,0,18,0.2,9810
2022,1,21,0,30,0,0,0,17,0.2,9810
2022,1,21,1,30,0,0,0,17,0.2,9810
2022,1,21,2,30,0,0,0,16,0.2,9810
2022,1,21,3,30,0,0,0,16,0.2,9800
2022,1,21,4,30,0,0,0,15,0.2,9800
2022,1,21,5,30,0,0,0,14,0.2,9810
2022,1,21,6,30,0,0,0,14,0.2,9820
2022,1,21,7,30,0,0,0,15,0.2,9820
2022,1,21,8,30,152,98,258,18,0.1,9830
2022,1,21,9,30,246,190,141,22,0.1,9840
2022,1,21,10,30,355,276,146,27,0.1,9840
2022,1,21,11,30,656,158,776,29,0.1,9830
2022,1,21,12,30,714,164,799,30,0.2,9820
2022,1,21,13,30,701,163,794,30,0.2,9810
2022,1,21,14,30,618,154,760,30,0.2,9810
2022,1,21,15,30,474,136,685,29,0.2,9810
2022,1,21,16,30,285,107,541,27,0.2,9810
2022,1,21,17,30,70,57,92,24,0.2,9820
2022,1,21,18,30,0,0,0,22,0.2,9820
2022,1,21,19,30,0,0,0,22,0.2,9830
2022,1,21,20,30,0,0,0,21,0.2,9830
2022,1,21,21,30,0,0,0,20,0.2,9830
2022,1,21,22,30,0,0,0,19,0.2,9830
2022,1,21,23,30,0,0,0,19,0.3,9820
2022,1,22,0,30,0,0,0,18,0.2,9820
2022,1,22,1,30,0,0,0,17,0.2,9810
2022,1,22,2,30,0,0,0,16,0.2,9810
2022,1,22,3,30,0,0,0,16,0.2,9810
2022,1,22,4,30,0,0,0,15,0.1,9820
2022,1,22,5,30,0,0,0,15,0.1,9820
2022,1,22,6,30,0,0,0,15,0.1,9830
2022,1,22,7,30,0,0,0,16,0.0,9840
2022,1,22,8,30,158,85,346,19,0.0,9850
2022,1,22,9,30,365,121,618,24,0.0,9860
2022,1,22,10,30,543,146,732,28,0.1,9860
2022,1,22,11,30,650,198,701,29,0.1,9840
2022,1,22,12,30,604,304,434,30,0.1,9840
2022,1,22,13,30,635,246,571,30,0.1,9830
2022,1,22,14,30,602,179,689,30,0.1,9830
2022,1,22,15,30,454,161,591,28,0.1,9820
2022,1,22,16,30,291,141,450,26,0.1,9830
2022,1,22,17,30,73,61,86,23,0.1,9830
2022,1,22,18,30,0,0,0,22,0.1,9830
2022,1,22,19,30,0,0,0,21,0.1,9840
2022,1,22,20,30,0,0,0,20,0.2,9850
2022,1,22,21,30,0,0,0,19,0.2,9850
2022,1,22,22,30,0,0,0,18,0.3,9850
2022,1,22,23,30,0,0,0,17,0.3,9850
2022,1,23,0,30,0,0,0,17,0.3,9850
2022,1,23,1,30,0,0,0,16,0.3,9850
2022,1,23,2,30,0,0,0,15,0.3,9850
2022,1,23,3,30,0,0,0,14,0.3,9850
2022,1,23,4,30,0,0,0,14,0.3,9850
2022,1,23,5,30,0,0,0,13,0.3,9850
2022,1,23,6,30,0,0,0,12,0.2,9860
2022,1,23,7,30,0,0,0,14,0.2,9860
2022,1,23,8,30,160,86,350,17,0.1,9870
2022,1,23,9,30,369,122,625,22,0.1,9880
2022,1,23,10,30,541,139,737,26,0.1,9870
2022,1,23,11,30,674,160,795,28,0.1,9870
2022,1,23,12,30,718,160,804,29,0.1,9860
2022,1,23,13,30,721,169,806,29,0.1,9850
2022,1,23,14,30,625,150,769,29,0.0,9840
2022,1,23,15,30,485,133,705,27,0.1,9840
2022,1,23,16,30,298,109,563,25,0.1,9850
2022,1,23,17,30,77,63,96,22,0.1,9850
2022,1,23,18,30,0,0,0,21,0.2,9860
2022,1,23,19,30,0,0,0,20,0.2,9870
2022,1,23,20,30,0,0,0,19,0.2,9870
2022,1,23,21,30,0,0,0,18,0.2,9870
2022,1,23,22,30,0,0,0,17,0.2,9860
2022,1,23,23,30,0,0,0,17,0.2,9860
2022,1,24,0,30,0,0,0,16,0.2,9860
2022,1,24,1,30,0,0,0,15,0.2,9860
2022,1,24,2,30,0,0,0,15,0.2,9850
2022,1,24,3,30,0,0,0,14,0.2,9860
2022,1,24,4,30,0,0,0,14,0.2,9860
2022,1,24,5,30,0,0,0,13,0.2,9870
2022,1,24,6,30,0,0,0,13,0.3,9870
2022,1,24,7,30,0,0,0,14,0.3,9880
2022,1,24,8,30,161,86,353,18,0.2,9890
2022,1,24,9,30,373,122,629,22,0.2,9900
2022,1,24,10,30,553,147,742,27,0.2,9900
2022,1,24,11,30,680,161,800,29,0.1,9880
2022,1,24,12,30,723,158,810,30,0.1,9870
2022,1,24,13,30,728,166,818,31,0.1,9860
2022,1,24,14,30,643,157,783,30,0.1,9860
2022,1,24,15,30,494,139,707,29,0.0,9860
2022,1,24,16,30,300,110,563,26,0.0,9860
2022,1,24,17,30,75,61,97,23,0.0,9860
2022,1,24,18,30,0,0,0,22,0.0,9860
2022,1,24,19,30,0,0,0,21,0.0,9860
2022,1,24,20,30,0,0,0,20,0.0,9860
2022,1,24,21,30,0,0,0,20,0.1,9860
2022,1,24,22,30,0,0,0,19,0.1,9860
2022,1,24,23,30,0,0,0,18,0.1,9860
2022,1,25,0,30,0,0,0,18,0.1,9860
2022,1,25,1,30,0,0,0,17,0.1,9860
2022,1,25,2,30,0,0,0,17,0.1,9850
2022,1,25,3,30,0,0,0,16,0.1,9850
2022,1,25,4,30,0,0,0,16,0.1,9850
2022,1,25,5,30,0,0,0,16,0.1,9850
2022,1,25,6,30,0,0,0,15,0.1,9860
2022,1,25,7,30,0,0,0,17,0.1,9860
2022,1,25,8,30,160,78,386,20,0.1,9870
2022,1,25,9,30,363,120,607,25,0.1,9880
2022,1,25,10,30,540,145,719,28,0.2,9870
2022,1,25,11,30,666,159,777,30,0.3,9860
2022,1,25,12,30,726,165,801,31,0.3,9850
2022,1,25,13,30,714,164,797,30,0.4,9840
2022,1,25,14,30,632,155,764,30,0.4,9840
2022,1,25,15,30,487,138,692,28,0.4,9830
2022,1,25,16,30,298,109,552,27,0.4,9840
2022,1,25,17,30,85,62,157,24,0.3,9840
2022,1,25,18,30,0,0,0,22,0.3,9850
2022,1,25,19,30,0,0,0,21,0.3,9860
2022,1,25,20,30,0,0,0,20,0.3,9860
2022,1,25,21,30,0,0,0,19,0.3,9870
2022,1,25,22,30,0,0,0,18,0.3,9870
2022,1,25,23,30,0,0,0,17,0.4,9870
2022,1,26,0,30,0,0,0,16,0.4,9870
2022,1,26,1,30,0,0,0,15,0.4,9870
2022,1,26,2,30,0,0,0,14,0.4,9870
2022,1,26,3,30,0,0,0,14,0.4,9860
2022,1,26,4,30,0,0,0,13,0.3,9870
2022,1,26,5,30,0,0,0,12,0.3,9870
2022,1,26,6,30,0,0,0,12,0.3,9880
2022,1,26,7,30,0,0,0,13,0.3,9890
2022,1,26,8,30,137,94,197,16,0.2,9900
2022,1,26,9,30,364,163,500,21,0.2,9910
2022,1,26,10,30,552,149,730,25,0.2,9900
2022,1,26,11,30,690,162,807,28,0.1,9900
2022,1,26,12,30,734,156,822,28,0.1,9880
2022,1,26,13,30,740,167,827,28,0.1,9870
2022,1,26,14,30,656,158,794,28,0.1,9870
2022,1,26,15,30,508,141,722,26,0.1,9870
2022,1,26,16,30,313,112,583,24,0.2,9870
2022,1,26,17,30,83,68,100,21,0.3,9870
2022,1,26,18,30,0,0,0,19,0.3,9880
2022,1,26,19,30,0,0,0,18,0.4,9890
2022,1,26,20,30,0,0,0,17,0.4,9890
2022,1,26,21,30,0,0,0,16,0.4,9900
2022,1,26,22,30,0,0,0,16,0.4,9900
2022,1,26,23,30,0,0,0,15,0.4,9900
2022,1,27,0,30,0,0,0,14,0.4,9900
2022,1,27,1,30,0,0,0,13,0.4,9900
2022,1,27,2,30,0,0,0,13,0.4,9900
2022,1,27,3,30,0,0,0,12,0.3,9900
2022,1,27,4,30,0,0,0,11,0.3,9900
2022,1,27,5,30,0,0,0,11,0.3,9900
2022,1,27,6,30,0,0,0,10,0.3,9910
2022,1,27,7,30,0,0,0,12,0.2,9910
2022,1,27,8,30,121,97,109,15,0.2,9920
2022,1,27,9,30,333,173,394,20,0.2,9930
2022,1,27,10,30,560,169,704,22,0.3,9930
2022,1,27,11,30,686,144,825,24,0.3,9920
2022,1,27,12,30,731,162,806,24,0.3,9910
2022,1,27,13,30,711,186,753,25,0.3,9900
2022,1,27,14,30,653,160,782,24,0.3,9890
2022,1,27,15,30,500,134,714,23,0.3,9890
2022,1,27,16,30,319,142,508,21,0.3,9890
2022,1,27,17,30,87,70,111,18,0.3,9890
2022,1,27,18,30,0,0,0,16,0.3,9900
2022,1,27,19,30,0,0,0,15,0.3,9910
2022,1,27,20,30,0,0,0,15,0.3,9910
2022,1,27,21,30,0,0,0,14,0.3,9920
2022,1,27,22,30,0,0,0,13,0.3,9920
2022,1,27,23,30,0,0,0,13,0.3,9910
2022,1,28,0,30,0,0,0,12,0.2,9910
2022,1,28,1,30,0,0,0,12,0.2,9910
2022,1,28,2,30,0,0,0,11,0.2,9900
2022,1,28,3,30,0,0,0,11,0.2,9900
2022,1,28,4,30,0,0,0,10,0.3,9910
2022,1,28,5,30,0,0,0,10,0.3,9910
2022,1,28,6,30,0,0,0,10,0.3,9920
2022,1,28,7,30,0,0,0,12,0.3,9930
2022,1,28,8,30,173,82,415,15,0.3,9940
2022,1,28,9,30,382,120,645,19,0.3,9940
2022,1,28,10,30,578,150,769,22,0.3,9940
2022,1,28,11,30,684,148,811,24,0.3,9930
2022,1,28,12,30,751,172,816,25,0.3,9920
2022,1,28,13,30,718,185,761,25,0.3,9910
2022,1,28,14,30,657,142,813,24,0.3,9900
2022,1,28,15,30,513,130,744,23,0.3,9900
2022,1,28,16,30,322,119,576,21,0.3,9900
2022,1,28,17,30,98,66,202,18,0.3,9900
2022,1,28,18,30,0,0,0,16,0.3,9910
2022,1,28,19,30,0,0,0,15,0.3,9910
2022,1,28,20,30,0,0,0,14,0.3,9910
2022,1,28,21,30,0,0,0,14,0.2,9910
2022,1,28,22,30,0,0,0,13,0.2,9910
2022,1,28,23,30,0,0,0,12,0.2,9910
2022,1,29,0,30,0,0,0,12,0.2,9900
2022,1,29,1,30,0,0,0,11,0.2,9900
2022,1,29,2,30,0,0,0,11,0.2,9900
2022,1,29,3,30,0,0,0,11,0.1,9900
2022,1,29,4,30,0,0,0,10,0.2,9890
2022,1,29,5,30,0,0,0,10,0.2,9900
2022,1,29,6,30,0,0,0,10,0.2,9900
2022,1,29,7,30,0,0,0,11,0.2,9910
2022,1,29,8,30,175,82,420,15,0.1,9920
2022,1,29,9,30,392,125,652,20,0.1,9920
2022,1,29,10,30,557,141,744,24,0.2,9920
2022,1,29,11,30,682,154,796,26,0.1,9910
2022,1,29,12,30,735,167,797,28,0.1,9900
2022,1,29,13,30,715,176,766,29,0.1,9890
2022,1,29,14,30,654,148,794,28,0.1,9880
2022,1,29,15,30,526,144,738,27,0.1,9870
2022,1,29,16,30,326,143,514,24,0.1,9880
2022,1,29,17,30,96,68,177,21,0.1,9880
2022,1,29,18,30,0,0,0,19,0.2,9890
2022,1,29,19,30,0,0,0,19,0.2,9890
2022,1,29,20,30,0,0,0,18,0.2,9900
2022,1,29,21,30,0,0,0,17,0.1,9900
2022,1,29,22,30,0,0,0,16,0.1,9900
2022,1,29,23,30,0,0,0,16,0.1,9890
2022,1,30,0,30,0,0,0,15,0.1,9890
2022,1,30,1,30,0,0,0,15,0.0,9880
2022,1,30,2,30,0,0,0,14,0.0,9880
2022,1,30,3,30,0,0,0,14,0.0,9870
2022,1,30,4,30,0,0,0,13,0.0,9870
2022,1,30,5,30,0,0,0,13,0.0,9870
2022,1,30,6,30,0,0,0,12,0.0,9880
2022,1,30,7,30,0,0,0,14,0.0,9880
2022,1,30,8,30,177,82,425,18,0.0,9890
2022,1,30,9,30,396,126,658,22,0.1,9900
2022,1,30,10,30,568,136,768,27,0.1,9900
2022,1,30,11,30,716,165,827,29,0.1,9900
2022,1,30,12,30,740,184,777,30,0.2,9880
2022,1,30,13,30,769,170,847,30,0.2,9870
2022,1,30,14,30,660,147,801,30,0.2,9860
2022,1,30,15,30,519,132,742,29,0.2,9850
2022,1,30,16,30,330,122,581,26,0.2,9850
2022,1,30,17,30,100,69,192,22,0.2,9860
2022,1,30,18,30,0,0,0,21,0.2,9860
2022,1,30,19,30,0,0,0,20,0.2,9870
2022,1,30,20,30,0,0,0,19,0.2,9870
2022,1,30,21,30,0,0,0,18,0.2,9870
2022,1,30,22,30,0,0,0,18,0.2,9860
2022,1,30,23,30,0,0,0,17,0.2,9850
2022,1,31,0,30,0,0,0,16,0.3,9840
2022,1,31,1,30,0,0,0,16,0.3,9840
2022,1,31,2,30,0,0,0,15,0.3,9830
2022,1,31,3,30,0,0,0,14,0.3,9830
2022,1,31,4,30,0,0,0,14,0.3,9830
2022,1,31,5,30,0,0,0,13,0.3,9830
2022,1,31,6,30,0,0,0,12,0.3,9840
2022,1,31,7,30,0,0,0,14,0.3,9840
2022,1,31,8,30,148,97,225,17,0.3,9850
2022,1,31,9,30,361,153,502,21,0.4,9850
2022,1,31,10,30,545,165,673,24,0.5,9840
2022,1,31,11,30,699,167,795,26,0.5,9840
2022,1,31,12,30,746,183,783,27,0.5,9830
2022,1,31,13,30,709,208,706,28,0.5,9820
2022,1,31,14,30,649,175,736,28,0.5,9800
2022,1,31,15,30,490,164,621,27,0.5,9800
2022,1,31,16,30,317,120,544,25,0.4,9800
2022,1,31,17,30,113,63,307,23,0.3,9800
2022,1,31,18,30,0,0,0,21,0.3,9800
2022,1,31,19,30,0,0,0,20,0.3,9810
2022,1,31,20,30,0,0,0,19,0.3,9820
2022,1,31,21,30,0,0,0,18,0.3,9820
2022,1,31,22,30,0,0,0,17,0.3,9820
2022,1,31,23,30,0,0,0,15,0.3,9820
2022,2,1,0,30,0,0,0,14,0.3,9820
2022,2,1,1,30,0,0,0,13,0.3,9820
2022,2,1,2,30,0,0,0,13,0.2,9810
2022,2,1,3,30,0,0,0,12,0.2,9800
2022,2,1,4,30,0,0,0,11,0.2,9800
2022,2,1,5,30,0,0,0,13,0.2,9860
2022,2,1,6,30,0,0,0,13,0.2,9870
2022,2,1,7,30,1,1,0,15,0.2,9870
2022,2,1,8,30,149,103,201,18,0.2,9870
2022,2,1,9,30,372,160,508,22,0.1,9880
2022,2,1,10,30,558,175,673,27,0.0,9880
2022,2,1,11,30,692,176,766,29,0.0,9870
2022,2,1,12,30,765,192,792,30,0.0,9860
2022,2,1,13,30,755,191,788,30,0.1,9850
2022,2,1,14,30,672,182,755,29,0.1,9840
2022,2,1,15,30,519,163,671,28,0.1,9840
2022,2,1,16,30,322,162,435,25,0.1,9840
2022,2,1,17,30,96,80,95,22,0.2,9850
2022,2,1,18,30,0,0,0,20,0.2,9850
2022,2,1,19,30,0,0,0,20,0.2,9850
2022,2,1,20,30,0,0,0,19,0.2,9850
2022,2,1,21,30,0,0,0,18,0.2,9850
2022,2,1,22,30,0,0,0,17,0.2,9860
2022,2,1,23,30,0,0,0,16,0.2,9860
2022,2,2,0,30,0,0,0,15,0.3,9850
2022,2,2,1,30,0,0,0,15,0.3,9850
2022,2,2,2,30,0,0,0,14,0.3,9850
2022,2,2,3,30,0,0,0,13,0.2,9850
2022,2,2,4,30,0,0,0,13,0.2,9850
2022,2,2,5,30,0,0,0,12,0.3,9850
2022,2,2,6,30,0,0,0,12,0.3,9860
2022,2,2,7,30,1,1,0,14,0.3,9870
2022,2,2,8,30,174,92,356,17,0.2,9880
2022,2,2,9,30,384,140,581,22,0.2,9880
2022,2,2,10,30,566,168,696,26,0.2,9880
2022,2,2,11,30,695,184,755,29,0.2,9870
2022,2,2,12,30,757,191,779,30,0.1,9860
2022,2,2,13,30,746,190,774,30,0.1,9850
2022,2,2,14,30,663,180,740,30,0.0,9840
2022,2,2,15,30,517,161,667,29,0.0,9840
2022,2,2,16,30,324,129,527,26,0.1,9840
2022,2,2,17,30,100,82,104,23,0.1,9840
2022,2,2,18,30,0,0,0,22,0.2,9850
2022,2,2,19,30,0,0,0,21,0.3,9850
2022,2,2,20,30,0,0,0,20,0.4,9850
2022,2,2,21,30,0,0,0,19,0.4,9860
2022,2,2,22,30,0,0,0,18,0.4,9860
2022,2,2,23,30,0,0,0,17,0.4,9860
2022,2,3,0,30,0,0,0,16,0.4,9860
2022,2,3,1,30,0,0,0,15,0.4,9850
2022,2,3,2,30,0,0,0,15,0.4,9850
2022,2,3,3,30,0,0,0,14,0.3,9850
2022,2,3,4,30,0,0,0,14,0.3,9850
2022,2,3,5,30,0,0,0,13,0.3,9860
2022,2,3,6,30,0,0,0,13,0.3,9870
2022,2,3,7,30,1,1,0,14,0.3,9880
2022,2,3,8,30,174,92,353,18,0.3,9890
2022,2,3,9,30,372,152,519,23,0.3,9900
2022,2,3,10,30,553,185,640,27,0.3,9890
2022,2,3,11,30,696,184,752,29,0.3,9880
2022,2,3,12,30,759,191,778,30,0.3,9870
2022,2,3,13,30,750,190,775,31,0.2,9860
2022,2,3,14,30,669,181,743,30,0.2,9850
2022,2,3,15,30,523,162,671,29,0.2,9850
2022,2,3,16,30,329,130,533,27,0.2,9850
2022,2,3,17,30,104,79,139,24,0.3,9850
2022,2,3,18,30,0,0,0,22,0.3,9850
2022,2,3,19,30,0,0,0,21,0.4,9860
2022,2,3,20,30,0,0,0,20,0.4,9860
2022,2,3,21,30,0,0,0,19,0.4,9870
2022,2,3,22,30,0,0,0,18,0.4,9870
2022,2,3,23,30,0,0,0,17,0.4,9870
2022,2,4,0,30,0,0,0,17,0.4,9870
2022,2,4,1,30,0,0,0,16,0.3,9860
2022,2,4,2,30,0,0,0,16,0.3,9860
2022,2,4,3,30,0,0,0,15,0.3,9860
2022,2,4,4,30,0,0,0,15,0.3,9860
2022,2,4,5,30,0,0,0,15,0.3,9870
2022,2,4,6,30,0,0,0,14,0.4,9880
2022,2,4,7,30,1,1,0,15,0.3,9880
2022,2,4,8,30,176,92,355,19,0.3,9890
2022,2,4,9,30,386,140,577,24,0.3,9890
2022,2,4,10,30,568,168,692,28,0.3,9890
2022,2,4,11,30,698,184,751,30,0.3,9880
2022,2,4,12,30,760,191,775,32,0.2,9870
2022,2,4,13,30,749,190,770,32,0.2,9860
2022,2,4,14,30,666,180,736,32,0.1,9850
2022,2,4,15,30,519,161,662,30,0.1,9840
2022,2,4,16,30,326,129,525,28,0.0,9850
2022,2,4,17,30,108,81,149,25,0.1,9850
2022,2,4,18,30,0,0,0,24,0.2,9860
2022,2,4,19,30,0,0,0,23,0.2,9870
2022,2,4,20,30,0,0,0,22,0.3,9870
2022,2,4,21,30,0,0,0,21,0.3,9870
2022,2,4,22,30,0,0,0,20,0.3,9870
2022,2,4,23,30,0,0,0,19,0.4,9860
2022,2,5,0,30,0,0,0,18,0.4,9860
2022,2,5,1,30,0,0,0,17,0.3,9860
2022,2,5,2,30,0,0,0,16,0.3,9850
2022,2,5,3,30,0,0,0,16,0.3,9850
2022,2,5,4,30,0,0,0,15,0.3,9860
2022,2,5,5,30,0,0,0,15,0.3,9860
2022,2,5,6,30,0,0,0,14,0.3,9870
2022,2,5,7,30,1,1,0,16,0.3,9880
2022,2,5,8,30,177,93,355,20,0.2,9890
2022,2,5,9,30,386,140,573,25,0.2,9890
2022,2,5,10,30,566,168,686,29,0.2,9890
2022,2,5,11,30,694,183,744,32,0.2,9880
2022,2,5,12,30,735,236,676,33,0.1,9870
2022,2,5,13,30,707,278,587,34,0.1,9860
2022,2,5,14,30,663,179,729,33,0.1,9850
2022,2,5,15,30,498,193,560,31,0.1,9840
2022,2,5,16,30,325,142,482,29,0.2,9840
2022,2,5,17,30,119,80,216,26,0.2,9850
2022,2,5,18,30,0,0,0,25,0.2,9860
2022,2,5,19,30,0,0,0,24,0.2,9860
2022,2,5,20,30,0,0,0,23,0.2,9870
2022,2,5,21,30,0,0,0,22,0.2,9870
2022,2,5,22,30,0,0,0,21,0.1,9870
2022,2,5,23,30,0,0,0,20,0.1,9870
2022,2,6,0,30,0,0,0,20,0.1,9860
2022,2,6,1,30,0,0,0,19,0.1,9860
2022,2,6,2,30,0,0,0,19,0.1,9860
2022,2,6,3,30,0,0,0,18,0.0,9860
2022,2,6,4,30,0,0,0,18,0.0,9860
2022,2,6,5,30,0,0,0,18,0.0,9860
2022,2,6,6,30,0,0,0,18,0.1,9870
2022,2,6,7,30,2,2,0,20,0.1,9870
2022,2,6,8,30,157,108,203,23,0.1,9880
2022,2,6,9,30,388,141,575,28,0.1,9890
2022,2,6,10,30,571,168,689,32,0.2,9890
2022,2,6,11,30,701,184,749,33,0.2,9880
2022,2,6,12,30,764,191,774,34,0.2,9870
2022,2,6,13,30,755,190,771,34,0.2,9860
2022,2,6,14,30,674,181,739,33,0.2,9850
2022,2,6,15,30,529,163,669,32,0.2,9850
2022,2,6,16,30,336,131,535,29,0.2,9850
2022,2,6,17,30,116,84,170,26,0.2,9850
2022,2,6,18,30,0,0,0,25,0.2,9860
2022,2,6,19,30,0,0,0,24,0.1,9870
2022,2,6,20,30,0,0,0,23,0.1,9870
2022,2,6,21,30,0,0,0,22,0.1,9870
2022,2,6,22,30,0,0,0,21,0.1,9870
2022,2,6,23,30,0,0,0,21,0.1,9870
2022,2,7,0,30,0,0,0,20,0.1,9870
2022,2,7,1,30,0,0,0,20,0.1,9860
2022,2,7,2,30,0,0,0,19,0.1,9860
2022,2,7,3,30,0,0,0,19,0.1,9860
2022,2,7,4,30,0,0,0,18,0.1,9860
2022,2,7,5,30,0,0,0,18,0.1,9860
2022,2,7,6,30,0,0,0,17,0.1,9860
2022,2,7,7,30,2,2,0,20,0.1,9870
2022,2,7,8,30,183,95,364,23,0.1,9880
2022,2,7,9,30,320,208,257,28,0.1,9880
2022,2,7,10,30,556,235,545,32,0.2,9880
2022,2,7,11,30,650,279,535,34,0.2,9870
2022,2,7,12,30,768,191,774,34,0.2,9860
2022,2,7,13,30,757,190,769,34,0.3,9850
2022,2,7,14,30,674,181,736,34,0.3,9840
2022,2,7,15,30,414,285,234,32,0.3,9840
2022,2,7,16,30,336,131,531,30,0.3,9850
2022,2,7,17,30,126,76,272,27,0.3,9850
2022,2,7,18,30,0,0,0,26,0.3,9850
2022,2,7,19,30,0,0,0,25,0.3,9860
2022,2,7,20,30,0,0,0,24,0.3,9860
2022,2,7,21,30,0,0,0,23,0.3,9860
2022,2,7,22,30,0,0,0,22,0.3,9860
2022,2,7,23,30,0,0,0,21,0.2,9860
2022,2,8,0,30,0,0,0,21,0.2,9850
2022,2,8,1,30,0,0,0,21,0.1,9850
2022,2,8,2,30,0,0,0,20,0.1,9840
2022,2,8,3,30,0,0,0,20,0.0,9830
2022,2,8,4,30,0,0,0,20,0.0,9830
2022,2,8,5,30,0,0,0,20,0.1,9830
2022,2,8,6,30,0,0,0,20,0.1,9830
2022,2,8,7,30,3,3,0,20,0.1,9830
2022,2,8,8,30,93,91,7,22,0.1,9840
2022,2,8,9,30,140,140,0,24,0.1,9840
2022,2,8,10,30,365,286,133,26,0.2,9840
2022,2,8,11,30,567,360,296,28,0.3,9830
2022,2,8,12,30,373,328,60,29,0.3,9820
2022,2,8,13,30,282,272,13,29,0.3,9810
2022,2,8,14,30,185,184,1,29,0.4,9800
2022,2,8,15,30,168,167,1,28,0.4,9790
2022,2,8,16,30,156,151,11,26,0.4,9790
2022,2,8,17,30,27,27,0,25,0.4,9800
2022,2,8,18,30,0,0,0,24,0.4,9800
2022,2,8,19,30,0,0,0,23,0.4,9810
2022,2,8,20,30,0,0,0,22,0.4,9810
2022,2,8,21,30,0,0,0,22,0.4,9810
2022,2,8,22,30,0,0,0,21,0.4,9810
2022,2,8,23,30,0,0,0,20,0.4,9800
2022,2,9,0,30,0,0,0,19,0.4,9800
2022,2,9,1,30,0,0,0,19,0.4,9790
2022,2,9,2,30,0,0,0,18,0.4,9790
2022,2,9,3,30,0,0,0,17,0.4,9790
2022,2,9,4,30,0,0,0,16,0.3,9790
2022,2,9,5,30,0,0,0,15,0.3,9800
2022,2,9,6,30,0,0,0,15,0.3,9810
2022,2,9,7,30,2,2,0,16,0.2,9810
2022,2,9,8,30,33,33,0,18,0.2,9820
2022,2,9,9,30,127,127,0,21,0.2,9830
2022,2,9,10,30,231,219,20,23,0.2,9830
2022,2,9,11,30,711,279,616,25,0.3,9820
2022,2,9,12,30,776,195,773,26,0.3,9820
2022,2,9,13,30,763,200,757,26,0.3,9820
2022,2,9,14,30,678,194,714,26,0.3,9810
2022,2,9,15,30,542,166,674,24,0.3,9820
2022,2,9,16,30,347,172,444,22,0.3,9820
2022,2,9,17,30,113,90,118,19,0.3,9830
2022,2,9,18,30,0,0,0,17,0.3,9830
2022,2,9,19,30,0,0,0,16,0.3,9840
2022,2,9,20,30,0,0,0,15,0.3,9850
2022,2,9,21,30,0,0,0,14,0.3,9850
2022,2,9,22,30,0,0,0,13,0.3,9850
2022,2,9,23,30,0,0,0,12,0.3,9850
2022,2,10,0,30,0,0,0,12,0.3,9850
2022,2,10,1,30,0,0,0,11,0.3,9850
2022,2,10,2,30,0,0,0,10,0.3,9850
2022,2,10,3,30,0,0,0,10,0.3,9850
2022,2,10,4,30,0,0,0,9,0.3,9860
2022,2,10,5,30,0,0,0,9,0.3,9860
2022,2,10,6,30,0,0,0,9,0.3,9870
2022,2,10,7,30,6,6,0,11,0.3,9880
2022,2,10,8,30,190,102,350,14,0.2,9880
2022,2,10,9,30,400,153,557,19,0.2,9890
2022,2,10,10,30,579,182,663,22,0.2,9880
2022,2,10,11,30,709,200,723,24,0.2,9880
2022,2,10,12,30,774,204,754,26,0.2,9870
2022,2,10,13,30,759,209,735,27,0.1,9860
2022,2,10,14,30,674,203,690,26,0.1,9850
2022,2,10,15,30,548,172,670,25,0.2,9850
2022,2,10,16,30,352,172,454,23,0.2,9850
2022,2,10,17,30,117,88,146,19,0.3,9860
2022,2,10,18,30,0,0,0,17,0.3,9860
2022,2,10,19,30,0,0,0,16,0.4,9870
2022,2,10,20,30,0,0,0,15,0.4,9870
2022,2,10,21,30,0,0,0,14,0.4,9880
2022,2,10,22,30,0,0,0,13,0.4,9870
2022,2,10,23,30,0,0,0,12,0.4,9870
2022,2,11,0,30,0,0,0,11,0.4,9870
2022,2,11,1,30,0,0,0,11,0.4,9870
2022,2,11,2,30,0,0,0,10,0.4,9870
2022,2,11,3,30,0,0,0,10,0.4,9870
2022,2,11,4,30,0,0,0,9,0.4,9870
2022,2,11,5,30,0,0,0,9,0.4,9870
2022,2,11,6,30,0,0,0,8,0.4,9880
2022,2,11,7,30,7,7,0,10,0.3,9890
2022,2,11,8,30,188,104,331,14,0.3,9890
2022,2,11,9,30,398,159,536,19,0.3,9900
2022,2,11,10,30,584,189,656,23,0.2,9890
2022,2,11,11,30,715,197,731,26,0.2,9880
2022,2,11,12,30,789,191,788,28,0.1,9870
2022,2,11,13,30,786,183,802,29,0.0,9860
2022,2,11,14,30,715,187,772,28,0.0,9850
2022,2,11,15,30,559,170,689,27,0.0,9850
2022,2,11,16,30,358,172,466,25,0.1,9840
2022,2,11,17,30,121,90,156,21,0.2,9850
2022,2,11,18,30,0,0,0,20,0.3,9850
2022,2,11,19,30,0,0,0,18,0.4,9860
2022,2,11,20,30,0,0,0,17,0.3,9870
2022,2,11,21,30,0,0,0,16,0.3,9870
2022,2,11,22,30,0,0,0,15,0.3,9870
